index,school_id,year,category,1,2A(1),2A(2),2B,2C,2C(S),3,Total,sort_id
9778,sembawang,2020,taken,76,0,9,0,105,0,0,190,3
9779,sembawang,2020,vacancy,150,74,74,53,105,0,0,190,1
9780,sembawang,2021,applied,76,0,10,0,123,0,0,0,2
9781,sembawang,2021,ballot,,,,,SC1-2,,,,4
9782,sembawang,2021,odds,,,,,0.845528455284553,,,,5
9783,sembawang,2021,taken,76,0,10,0,104,0,0,190,3
9784,sembawang,2021,vacancy,150,74,74,52,104,0,0,190,1
9785,sembawang,2022,applied,87,8,0,1,122,0,0,0,2
9786,sembawang,2022,ballot,,,,,SC1-2,,,,4
9787,sembawang,2022,odds,,,,,0.852459016393443,,,,5
9788,sembawang,2022,taken,87,8,0,1,104,0,0,200,3
9789,sembawang,2022,vacancy,140,53,0,35,104,0,0,200,1
9790,sembawang,2023,applied,82,44,0,1,67,27,0,0,2
9791,sembawang,2023,ballot,,,,,,SC1-2,,,4
9792,sembawang,2023,odds,,,,,,0.296296296296296,,,5
9793,sembawang,2023,taken,82,44,0,1,67,8,0,202,3
9794,sembawang,2023,vacancy,140,58,0,25,75,8,0,200,1
9795,seng-kang,2009,applied,0,0,0,0,57,63,0,0,2
9796,seng-kang,2009,ballot,,,,,,,,,4
9797,seng-kang,2009,odds,,,,1,1,1,1,,5
9798,seng-kang,2009,taken,96,0,9,0,57,63,0,225,3
9799,seng-kang,2009,vacancy,0,0,0,68,136,79,3,240,1
9800,seng-kang,2010,applied,0,0,0,1,64,65,0,0,2
9801,seng-kang,2010,ballot,,,,,,,,,4
9802,seng-kang,2010,odds,,,,1,1,1,1,,5
9803,seng-kang,2010,taken,85,0,7,1,64,65,0,222,3
9804,seng-kang,2010,vacancy,0,0,0,74,147,85,8,240,1
9805,seng-kang,2011,applied,0,0,0,1,38,42,0,0,2
9806,seng-kang,2011,ballot,,,,,,,,,4
9807,seng-kang,2011,odds,,,,1,1,1,1,,5
9808,seng-kang,2011,taken,77,0,7,1,38,74,0,197,3
9809,seng-kang,2011,vacancy,0,0,0,78,155,119,45,240,1
9810,seng-kang,2012,applied,0,0,0,0,69,38,0,0,2
9811,seng-kang,2012,ballot,,,,,,,,,4
9812,seng-kang,2012,odds,,,,1,1,1,1,,5
9813,seng-kang,2012,taken,72,0,8,0,69,39,0,188,3
9814,seng-kang,2012,vacancy,0,0,0,65,130,61,22,210,1
9815,seng-kang,2013,applied,0,0,0,2,122,39,0,0,2
9816,seng-kang,2013,ballot,,,,,,,,,4
9817,seng-kang,2013,odds,,,,1,1,0.948717948717949,,,5
9818,seng-kang,2013,taken,72,0,7,2,122,37,0,240,3
9819,seng-kang,2013,vacancy,0,0,0,81,159,37,0,240,1
9820,seng-kang,2014,applied,0,0,0,1,103,44,0,0,2
9821,seng-kang,2014,ballot,,,,,,,,,4
9822,seng-kang,2014,odds,,,,1,1,0.909090909090909,,,5
9823,seng-kang,2014,taken,87,0,9,1,103,40,0,240,3
9824,seng-kang,2014,vacancy,0,0,0,72,143,40,0,240,1
9825,seng-kang,2015,applied,0,0,0,0,66,39,0,0,2
9826,seng-kang,2015,ballot,,,,,,,,,4
9827,seng-kang,2015,odds,,,,1,1,1,1,,5
9828,seng-kang,2015,taken,78,1,7,0,66,39,0,191,3
9829,seng-kang,2015,vacancy,0,0,0,77,155,89,50,240,1
9830,seng-kang,2016,applied,0,0,0,1,54,26,0,0,2
9831,seng-kang,2016,ballot,,,,,,,,,4
9832,seng-kang,2016,odds,,,,1,1,1,1,,5
9833,seng-kang,2016,taken,82,0,10,1,54,26,0,173,3
9834,seng-kang,2016,vacancy,0,0,0,74,147,93,67,240,1
9835,seng-kang,2017,applied,0,0,0,0,61,36,0,0,2
9836,seng-kang,2017,ballot,,,,,,,,,4
9837,seng-kang,2017,odds,,,,1,1,1,1,,5
9838,seng-kang,2017,taken,66,0,4,0,61,36,0,167,3
9839,seng-kang,2017,vacancy,0,0,0,85,172,111,75,240,1
9840,seng-kang,2018,applied,0,0,0,0,54,78,0,0,2
9841,seng-kang,2018,ballot,,,,,,,,,4
9842,seng-kang,2018,odds,,,,1,1,1,1,,5
9843,seng-kang,2018,taken,73,0,8,0,54,78,0,213,3
9844,seng-kang,2018,vacancy,0,0,0,95,189,135,57,270,1
9845,seng-kang,2019,applied,58,0,9,0,52,38,0,0,2
9846,seng-kang,2019,ballot,,,,,,,,,4
9847,seng-kang,2019,odds,,,,,,,,,5
9848,seng-kang,2019,taken,58,0,9,0,52,38,0,157,3
9849,seng-kang,2019,vacancy,200,142,142,87,173,121,83,240,1
9850,seng-kang,2020,applied,82,0,8,0,40,56,0,0,2
9851,seng-kang,2020,ballot,,,,,,,,,4
9852,seng-kang,2020,odds,,,,,,,,,5
9853,seng-kang,2020,taken,82,0,8,0,40,56,0,186,3
9854,seng-kang,2020,vacancy,200,118,118,75,152,114,58,240,1
9855,seng-kang,2021,applied,62,0,11,0,31,55,0,0,2
9856,seng-kang,2021,ballot,,,,,,,,,4
9857,seng-kang,2021,odds,,,,,,,,,5
9858,seng-kang,2021,taken,62,0,11,0,31,55,0,159,3
9859,seng-kang,2021,vacancy,230,168,168,99,198,167,112,270,1
9860,seng-kang,2022,applied,60,4,0,0,19,68,0,0,2
9861,seng-kang,2022,ballot,,,,,,,,,4
9862,seng-kang,2022,odds,,,,,,,,,5
9863,seng-kang,2022,taken,60,4,0,0,19,68,0,151,3
9864,seng-kang,2022,vacancy,150,90,0,49,148,129,61,210,1
9865,seng-kang,2023,applied,39,9,0,0,22,37,0,0,2
9866,seng-kang,2023,ballot,,,,,,,,,4
9867,seng-kang,2023,odds,,,,,,,,,5
9868,seng-kang,2023,taken,39,9,0,0,22,37,0,107,3
9869,seng-kang,2023,vacancy,150,111,0,54,163,141,104,210,1
9870,sengkang-green,2012,applied,0,0,0,0,109,15,0,0,2
9871,sengkang-green,2012,ballot,,,,,,,,,4
9872,sengkang-green,2012,odds,,,,1,1,1,1,,5
9873,sengkang-green,2012,taken,0,0,0,0,108,50,0,158,3
9874,sengkang-green,2012,vacancy,0,0,0,105,210,102,52,210,1
9875,sengkang-green,2013,applied,0,0,0,2,230,0,0,0,2
9876,sengkang-green,2013,ballot,,,,,,,,,4
9877,sengkang-green,2013,odds,,,,1,0.969565217391304,,,,5
9878,sengkang-green,2013,taken,15,0,0,2,223,0,0,240,3
9879,sengkang-green,2013,vacancy,0,0,0,113,223,0,0,240,1
9880,sengkang-green,2014,applied,0,0,0,7,256,0,0,0,2
9881,sengkang-green,2014,ballot,,,,,,,,,4
9882,sengkang-green,2014,odds,,,,1,0.75390625,,,,5
9883,sengkang-green,2014,taken,40,0,0,7,193,0,0,240,3
9884,sengkang-green,2014,vacancy,0,0,0,100,193,0,0,240,1
9885,sengkang-green,2015,applied,0,0,0,12,297,0,0,0,2
9886,sengkang-green,2015,ballot,,,,,,,,,4
9887,sengkang-green,2015,odds,,,,1,0.437710437710438,,,,5
9888,sengkang-green,2015,taken,99,0,0,11,130,0,0,240,3
9889,sengkang-green,2015,vacancy,0,0,0,71,130,0,0,240,1
9890,sengkang-green,2016,applied,0,0,0,21,297,0,0,0,2
9891,sengkang-green,2016,ballot,,,,,,,,,4
9892,sengkang-green,2016,odds,,,,1,0.447811447811448,,,,5
9893,sengkang-green,2016,taken,85,0,1,21,133,0,0,240,3
9894,sengkang-green,2016,vacancy,0,0,0,77,133,0,0,240,1
9895,sengkang-green,2017,applied,0,0,0,18,226,0,0,0,2
9896,sengkang-green,2017,ballot,,,,,,,,,4
9897,sengkang-green,2017,odds,,,,1,0.451327433628319,,,,5
9898,sengkang-green,2017,taken,121,0,1,16,102,0,0,240,3
9899,sengkang-green,2017,vacancy,0,0,0,59,102,0,0,240,1
9900,sengkang-green,2018,applied,0,0,0,24,157,0,0,0,2
9901,sengkang-green,2018,ballot,,,,,,,,,4
9902,sengkang-green,2018,odds,,,,1,0.343949044585987,,,,5
9903,sengkang-green,2018,taken,125,0,68,23,54,0,0,270,3
9904,sengkang-green,2018,vacancy,0,0,0,39,54,0,0,270,1
9905,sengkang-green,2019,applied,112,0,73,15,147,0,0,0,2
9906,sengkang-green,2019,ballot,,,,,SC<1,,,,4
9907,sengkang-green,2019,odds,,,,,0.476190476190476,,,,5
9908,sengkang-green,2019,taken,112,0,73,15,70,0,0,270,3
9909,sengkang-green,2019,vacancy,230,118,118,43,70,0,0,270,1
9910,sengkang-green,2020,applied,117,0,111,17,115,0,0,0,2
9911,sengkang-green,2020,ballot,,,,,SC<1,,,,4
9912,sengkang-green,2020,odds,,,,,0.31304347826087,,,,5
9913,sengkang-green,2020,taken,117,0,111,17,36,0,0,281,3
9914,sengkang-green,2020,vacancy,240,123,123,26,36,0,0,280,1
9915,sengkang-green,2021,applied,116,0,78,14,117,0,0,0,2
9916,sengkang-green,2021,ballot,,,,,SC<1,,,,4
9917,sengkang-green,2021,odds,,,,,0.632478632478632,,,,5
9918,sengkang-green,2021,taken,116,0,78,14,74,0,0,282,3
9919,sengkang-green,2021,vacancy,240,124,125,44,74,0,0,280,1
9920,sengkang-green,2022,applied,111,100,0,21,120,0,0,0,2
9921,sengkang-green,2022,ballot,,,,,SC<1,,,,4
9922,sengkang-green,2022,odds,,,,,0.408333333333333,,,,5
9923,sengkang-green,2022,taken,111,100,0,21,49,0,0,281,3
9924,sengkang-green,2022,vacancy,220,110,0,23,49,0,0,280,1
9925,sengkang-green,2023,applied,128,121,0,15,87,0,0,0,2
9926,sengkang-green,2023,ballot,,SC<1,,,SC<1,,,,4
9927,sengkang-green,2023,odds,,0.760330578512397,,,0.517241379310345,,,,5
9928,sengkang-green,2023,taken,128,92,0,15,45,0,0,280,3
9929,sengkang-green,2023,vacancy,220,92,0,20,45,0,0,280,1
9930,shuqun,2009,applied,0,0,0,8,179,0,0,0,2
9931,shuqun,2009,ballot,,,,,,,,,4
9932,shuqun,2009,odds,,,,1,0.93854748603352,,,,5
9933,shuqun,2009,taken,114,0,12,8,168,0,0,302,3
9934,shuqun,2009,vacancy,0,0,0,87,168,0,0,300,1
9935,shuqun,2010,applied,0,0,0,9,194,0,0,0,2
9936,shuqun,2010,ballot,,,,,,,,,4
9937,shuqun,2010,odds,,,,1,0.757731958762887,,,,5
9938,shuqun,2010,taken,124,0,20,9,147,0,0,300,3
9939,shuqun,2010,vacancy,0,0,0,78,147,0,0,300,1
9940,shuqun,2011,applied,0,0,0,23,174,0,0,0,2
9941,shuqun,2011,ballot,,,,,,,,,4
9942,shuqun,2011,odds,,,,1,0.528735632183908,,,,5
9943,shuqun,2011,taken,127,0,29,23,92,0,0,271,3
9944,shuqun,2011,vacancy,0,0,0,57,92,0,0,270,1
9945,shuqun,2012,applied,0,0,0,24,120,0,0,0,2
9946,shuqun,2012,ballot,,,,,,,,,4
9947,shuqun,2012,odds,,,,1,0.758333333333333,,,,5
9948,shuqun,2012,taken,123,0,32,24,91,0,0,270,3
9949,shuqun,2012,vacancy,0,0,0,58,91,0,0,270,1
9950,shuqun,2013,applied,0,0,0,34,116,0,0,0,2
9951,shuqun,2013,ballot,,,,,,,,,4
9952,shuqun,2013,odds,,,,1,0.827586206896552,,,,5
9953,shuqun,2013,taken,112,0,28,34,96,0,0,270,3
9954,shuqun,2013,vacancy,0,0,0,65,96,0,0,270,1
9955,shuqun,2014,applied,0,0,0,26,87,0,0,0,2
9956,shuqun,2014,ballot,,,,,,,,,4
9957,shuqun,2014,odds,,,,1,0.609195402298851,,,,5
9958,shuqun,2014,taken,121,2,38,26,53,0,0,240,3
9959,shuqun,2014,vacancy,0,0,0,40,53,0,0,240,1
9960,shuqun,2015,applied,0,0,0,25,114,0,0,0,2
9961,shuqun,2015,ballot,,,,,,,,,4
9962,shuqun,2015,odds,,,,1,0.912280701754386,,,,5
9963,shuqun,2015,taken,84,1,28,23,104,0,0,240,3
9964,shuqun,2015,vacancy,0,0,0,64,104,0,0,240,1
9965,shuqun,2016,applied,0,0,0,20,122,0,0,0,2
9966,shuqun,2016,ballot,,,,,,,,,4
9967,shuqun,2016,odds,,,,1,0.877049180327869,,,,5
9968,shuqun,2016,taken,90,0,25,18,107,0,0,240,3
9969,shuqun,2016,vacancy,0,0,0,63,107,0,0,240,1
9970,shuqun,2017,applied,0,0,0,16,113,0,0,0,2
9971,shuqun,2017,ballot,,,,,,,,,4
9972,shuqun,2017,odds,,,,1,0.823008849557522,,,,5
9973,shuqun,2017,taken,96,0,35,16,93,0,0,240,3
9974,shuqun,2017,vacancy,0,0,0,55,93,0,0,240,1
9975,shuqun,2018,applied,0,0,0,14,108,0,0,0,2
9976,shuqun,2018,ballot,,,,,,,,,4
9977,shuqun,2018,odds,,,,1,0.842592592592593,,,,5
9978,shuqun,2018,taken,104,5,27,13,91,0,0,240,3
9979,shuqun,2018,vacancy,0,0,0,52,91,0,0,240,1
9980,shuqun,2019,applied,98,4,40,18,77,0,0,0,2
9981,shuqun,2019,ballot,,,,,SC<1,,,,4
9982,shuqun,2019,odds,,,,,0.532467532467532,,,,5
9983,shuqun,2019,taken,98,4,40,18,41,0,0,201,3
9984,shuqun,2019,vacancy,160,62,58,29,41,0,0,200,1
9985,shuqun,2020,applied,108,6,42,13,86,0,0,0,2
9986,shuqun,2020,ballot,,,,,SC<1,,,,4
9987,shuqun,2020,odds,,,,,0.36046511627907,,,,5
9988,shuqun,2020,taken,108,6,42,13,31,0,0,200,3
9989,shuqun,2020,vacancy,160,52,46,22,31,0,0,200,1
9990,shuqun,2021,applied,83,6,47,9,97,0,0,0,2
9991,shuqun,2021,ballot,,,,,SC<1,,,,4
9992,shuqun,2021,odds,,,,,0.56701030927835,,,,5
9993,shuqun,2021,taken,83,6,47,9,55,0,0,200,3
9994,shuqun,2021,vacancy,160,77,71,32,55,0,0,200,1
9995,shuqun,2022,applied,68,42,0,11,106,0,0,0,2
9996,shuqun,2022,ballot,,,,,SC<1,,,,4
9997,shuqun,2022,odds,,,,,0.745283018867924,,,,5
9998,shuqun,2022,taken,68,42,0,11,79,0,0,200,3
9999,shuqun,2022,vacancy,140,72,0,30,79,0,0,200,1
10000,shuqun,2023,applied,78,49,0,15,97,0,0,0,2
10001,shuqun,2023,ballot,,,,,SC<1,,,,4
10002,shuqun,2023,odds,,,,,0.618556701030928,,,,5
10003,shuqun,2023,taken,78,49,0,15,60,0,0,202,3
10004,shuqun,2023,vacancy,140,62,0,25,60,0,0,200,1
10005,si-ling,2009,applied,0,0,0,2,51,20,0,0,2
10006,si-ling,2009,ballot,,,,,,,,,4
10007,si-ling,2009,odds,,,,1,1,1,1,,5
10008,si-ling,2009,taken,88,1,10,2,51,20,0,172,3
10009,si-ling,2009,vacancy,0,0,0,86,172,121,98,270,1
10010,si-ling,2010,applied,0,0,0,2,43,23,0,0,2
10011,si-ling,2010,ballot,,,,,,,,,4
10012,si-ling,2010,odds,,,,1,1,1,1,,5
10013,si-ling,2010,taken,65,3,17,2,43,23,0,153,3
10014,si-ling,2010,vacancy,0,0,0,93,183,146,66,270,1
10015,si-ling,2011,applied,0,0,0,3,62,29,0,0,2
10016,si-ling,2011,ballot,,,,,,,,,4
10017,si-ling,2011,odds,,,,1,1,1,1,,5
10018,si-ling,2011,taken,72,8,15,3,62,53,0,213,3
10019,si-ling,2011,vacancy,0,0,0,88,173,111,58,270,1
10020,si-ling,2012,applied,0,0,0,2,49,33,0,0,2
10021,si-ling,2012,ballot,,,,,,,,,4
10022,si-ling,2012,odds,,,,1,1,1,1,,5
10023,si-ling,2012,taken,72,0,16,2,48,47,0,185,3
10024,si-ling,2012,vacancy,0,0,0,76,150,102,55,240,1
10025,si-ling,2013,applied,0,0,0,2,44,25,0,0,2
10026,si-ling,2013,ballot,,,,,,,,,4
10027,si-ling,2013,odds,,,,1,1,1,1,,5
10028,si-ling,2013,taken,63,1,13,2,44,103,0,226,3
10029,si-ling,2013,vacancy,0,0,0,82,161,119,16,240,1
10030,si-ling,2014,applied,0,0,0,0,39,30,0,0,2
10031,si-ling,2014,ballot,,,,,,,,,4
10032,si-ling,2014,odds,,,,1,1,1,1,,5
10033,si-ling,2014,taken,69,0,13,0,35,30,0,147,3
10034,si-ling,2014,vacancy,0,0,0,79,158,123,93,240,1
10035,si-ling,2015,applied,0,0,0,0,36,4,0,0,2
10036,si-ling,2015,ballot,,,,,,,,,4
10037,si-ling,2015,odds,,,,1,1,1,1,,5
10038,si-ling,2015,taken,61,0,8,0,36,4,0,109,3
10039,si-ling,2015,vacancy,0,0,0,71,142,106,102,210,1
10040,si-ling,2016,applied,0,0,0,0,39,12,0,0,2
10041,si-ling,2016,ballot,,,,,,,,,4
10042,si-ling,2016,odds,,,,1,1,1,1,,5
10043,si-ling,2016,taken,53,0,7,0,39,12,0,111,3
10044,si-ling,2016,vacancy,0,0,0,60,120,81,69,180,1
10045,si-ling,2017,applied,0,0,0,0,29,2,0,0,2
10046,si-ling,2017,ballot,,,,,,,,,4
10047,si-ling,2017,odds,,,,1,1,1,1,,5
10048,si-ling,2017,taken,43,0,7,0,28,2,0,80,3
10049,si-ling,2017,vacancy,0,0,0,65,130,102,100,180,1
10050,si-ling,2018,applied,0,0,0,0,45,7,0,0,2
10051,si-ling,2018,ballot,,,,,,,,,4
10052,si-ling,2018,odds,,,,1,1,1,1,,5
10053,si-ling,2018,taken,57,0,11,0,45,7,0,120,3
10054,si-ling,2018,vacancy,0,0,0,71,144,99,92,210,1
10055,si-ling,2019,applied,37,0,6,0,34,22,0,0,2
10056,si-ling,2019,ballot,,,,,,,,,4
10057,si-ling,2019,odds,,,,,,,,,5
10058,si-ling,2019,taken,37,0,6,0,34,22,0,99,3
10059,si-ling,2019,vacancy,110,73,73,54,108,75,53,150,1
10060,si-ling,2020,applied,34,1,11,0,16,13,0,0,2
10061,si-ling,2020,ballot,,,,,,,,,4
10062,si-ling,2020,odds,,,,,,,,,5
10063,si-ling,2020,taken,34,1,11,0,16,13,0,75,3
10064,si-ling,2020,vacancy,140,108,107,68,136,120,107,180,1
10065,si-ling,2021,applied,38,0,9,0,24,8,0,0,2
10066,si-ling,2021,ballot,,,,,,,,,4
10067,si-ling,2021,odds,,,,,,,,,5
10068,si-ling,2021,taken,38,0,9,0,24,8,0,79,3
10069,si-ling,2021,vacancy,110,72,72,52,103,79,71,150,1
10070,si-ling,2022,applied,45,8,0,0,17,12,0,0,2
10071,si-ling,2022,ballot,,,,,,,,,4
10072,si-ling,2022,odds,,,,,,,,,5
10073,si-ling,2022,taken,45,8,0,0,17,12,0,82,3
10074,si-ling,2022,vacancy,90,45,0,32,97,80,68,150,1
10075,si-ling,2023,applied,40,10,0,0,22,1,0,0,2
10076,si-ling,2023,ballot,,,,,,,,,4
10077,si-ling,2023,odds,,,,,,,,,5
10078,si-ling,2023,taken,40,10,0,0,22,1,0,73,3
10079,si-ling,2023,vacancy,90,50,0,33,100,78,77,150,1
10080,singapore-chinese-girls,2009,applied,0,0,0,22,66,0,0,0,2
10081,singapore-chinese-girls,2009,ballot,,,,,,,,,4
10082,singapore-chinese-girls,2009,odds,,,,1,0.833333333333333,,,,5
10083,singapore-chinese-girls,2009,taken,49,35,39,22,55,0,0,200,3
10084,singapore-chinese-girls,2009,vacancy,0,0,0,39,55,0,0,200,1
10085,singapore-chinese-girls,2010,applied,0,0,0,29,54,0,0,0,2
10086,singapore-chinese-girls,2010,ballot,,,,,,,,,4
10087,singapore-chinese-girls,2010,odds,,,,1,0.888888888888889,,,,5
10088,singapore-chinese-girls,2010,taken,56,30,37,29,48,0,0,200,3
10089,singapore-chinese-girls,2010,vacancy,0,0,0,39,48,0,0,200,1
10090,singapore-chinese-girls,2011,applied,0,0,0,37,51,0,0,0,2
10091,singapore-chinese-girls,2011,ballot,,,,,,,,,4
10092,singapore-chinese-girls,2011,odds,,,,1,0.843137254901961,,,,5
10093,singapore-chinese-girls,2011,taken,52,29,39,37,43,0,0,200,3
10094,singapore-chinese-girls,2011,vacancy,0,0,0,40,43,0,0,200,1
10095,singapore-chinese-girls,2012,applied,0,0,0,34,51,0,0,0,2
10096,singapore-chinese-girls,2012,ballot,,,,,,,,,4
10097,singapore-chinese-girls,2012,odds,,,,0.882352941176471,0.568627450980392,,,,5
10098,singapore-chinese-girls,2012,taken,62,48,31,30,29,0,0,200,3
10099,singapore-chinese-girls,2012,vacancy,0,0,0,30,29,0,0,200,1
10100,singapore-chinese-girls,2013,applied,0,0,0,23,43,0,0,0,2
10101,singapore-chinese-girls,2013,ballot,,,,,,,,,4
10102,singapore-chinese-girls,2013,odds,,,,0.956521739130435,0.511627906976744,,,,5
10103,singapore-chinese-girls,2013,taken,74,46,36,22,22,0,0,200,3
10104,singapore-chinese-girls,2013,vacancy,0,0,0,22,22,0,0,200,1
10105,singapore-chinese-girls,2014,applied,0,0,0,31,39,0,0,0,2
10106,singapore-chinese-girls,2014,ballot,,,,,,,,,4
10107,singapore-chinese-girls,2014,odds,,,,0.903225806451613,0.717948717948718,,,,5
10108,singapore-chinese-girls,2014,taken,60,52,32,28,28,0,0,200,3
10109,singapore-chinese-girls,2014,vacancy,0,0,0,28,28,0,0,200,1
10110,singapore-chinese-girls,2015,applied,0,0,0,27,82,0,0,0,2
10111,singapore-chinese-girls,2015,ballot,,,,,,,,,4
10112,singapore-chinese-girls,2015,odds,,,,1,0.768292682926829,,,,5
10113,singapore-chinese-girls,2015,taken,47,44,19,27,63,0,0,200,3
10114,singapore-chinese-girls,2015,vacancy,0,0,0,45,63,0,0,200,1
10115,singapore-chinese-girls,2016,applied,0,0,0,23,60,0,0,0,2
10116,singapore-chinese-girls,2016,ballot,,,,,,,,,4
10117,singapore-chinese-girls,2016,odds,,,,1,0.85,,,,5
10118,singapore-chinese-girls,2016,taken,55,58,14,22,51,0,0,200,3
10119,singapore-chinese-girls,2016,vacancy,0,0,0,37,51,0,0,200,1
10120,singapore-chinese-girls,2017,applied,0,0,0,15,62,0,0,0,2
10121,singapore-chinese-girls,2017,ballot,,,,,,,,,4
10122,singapore-chinese-girls,2017,odds,,,,1,0.887096774193548,,,,5
10123,singapore-chinese-girls,2017,taken,61,50,19,15,55,0,0,200,3
10124,singapore-chinese-girls,2017,vacancy,0,0,0,35,55,0,0,200,1
10125,singapore-chinese-girls,2018,applied,0,0,0,24,53,0,0,0,2
10126,singapore-chinese-girls,2018,ballot,,,,,,,,,4
10127,singapore-chinese-girls,2018,odds,,,,1,0.641509433962264,,,,5
10128,singapore-chinese-girls,2018,taken,67,64,11,24,34,0,0,200,3
10129,singapore-chinese-girls,2018,vacancy,0,0,0,29,34,0,0,200,1
10130,singapore-chinese-girls,2019,applied,51,61,12,31,48,0,0,0,2
10131,singapore-chinese-girls,2019,ballot,,,,,SC<1,,,,4
10132,singapore-chinese-girls,2019,odds,,,,,0.770833333333333,,,,5
10133,singapore-chinese-girls,2019,taken,51,61,12,31,37,0,0,192,3
10134,singapore-chinese-girls,2019,vacancy,152,101,40,34,37,0,0,192,1
10135,singapore-chinese-girls,2020,applied,63,70,12,31,56,0,0,0,2
10136,singapore-chinese-girls,2020,ballot,,,,SC>2,SC<1,,,,4
10137,singapore-chinese-girls,2020,odds,,,,0.774193548387097,0.410714285714286,,,,5
10138,singapore-chinese-girls,2020,taken,63,70,12,24,23,0,0,192,3
10139,singapore-chinese-girls,2020,vacancy,152,89,19,24,23,0,0,192,1
10140,singapore-chinese-girls,2021,applied,61,60,10,37,39,0,0,0,2
10141,singapore-chinese-girls,2021,ballot,,,,SC>2,SC<1,,,,4
10142,singapore-chinese-girls,2021,odds,,,,0.837837837837838,0.769230769230769,,,,5
10143,singapore-chinese-girls,2021,taken,61,60,10,31,30,0,0,192,3
10144,singapore-chinese-girls,2021,vacancy,152,91,31,31,30,0,0,192,1
10145,singapore-chinese-girls,2022,applied,55,79,0,34,73,0,0,0,2
10146,singapore-chinese-girls,2022,ballot,,SC#,,SC<1,SC<1,,,,4
10147,singapore-chinese-girls,2022,odds,,0.974683544303797,,0.588235294117647,0.547945205479452,,,,5
10148,singapore-chinese-girls,2022,taken,55,77,0,20,40,0,0,192,3
10149,singapore-chinese-girls,2022,vacancy,132,77,0,20,40,0,0,192,1
10150,singapore-chinese-girls,2023,applied,54,75,0,20,58,0,0,0,2
10151,singapore-chinese-girls,2023,ballot,,,,,SC<1,,,,4
10152,singapore-chinese-girls,2023,odds,,,,,0.741379310344828,,,,5
10153,singapore-chinese-girls,2023,taken,54,75,0,20,43,0,0,192,3
10154,singapore-chinese-girls,2023,vacancy,132,78,0,21,43,0,0,192,1
10155,south-view,2009,applied,0,0,0,67,126,0,0,0,2
10156,south-view,2009,ballot,,,,,,,,,4
10157,south-view,2009,odds,,,,0.776119402985075,0.404761904761905,,,,5
10158,south-view,2009,taken,160,1,66,52,51,0,0,330,3
10159,south-view,2009,vacancy,0,0,0,52,51,0,0,330,1
10160,south-view,2010,applied,0,0,0,42,121,0,0,0,2
10161,south-view,2010,ballot,,,,,,,,,4
10162,south-view,2010,odds,,,,0.785714285714286,0.272727272727273,,,,5
10163,south-view,2010,taken,157,6,70,34,33,0,0,300,3
10164,south-view,2010,vacancy,0,0,0,33,33,0,0,300,1
10165,south-view,2011,applied,0,0,0,17,102,0,0,0,2
10166,south-view,2011,ballot,,,,,,,,,4
10167,south-view,2011,odds,,,,1,0.205882352941176,,,,5
10168,south-view,2011,taken,145,2,85,17,21,0,0,270,3
10169,south-view,2011,vacancy,0,0,0,19,21,0,0,270,1
10170,south-view,2012,applied,0,0,0,19,103,0,0,0,2
10171,south-view,2012,ballot,,,,,,,,,4
10172,south-view,2012,odds,,,,1,0.378640776699029,,,,5
10173,south-view,2012,taken,130,8,74,19,39,0,0,270,3
10174,south-view,2012,vacancy,0,0,0,29,39,0,0,270,1
10175,south-view,2013,applied,0,0,0,24,85,0,0,0,2
10176,south-view,2013,ballot,,,,,,,,,4
10177,south-view,2013,odds,,,,1,0.470588235294118,,,,5
10178,south-view,2013,taken,110,11,85,24,40,0,0,270,3
10179,south-view,2013,vacancy,0,0,0,32,40,0,0,270,1
10180,south-view,2014,applied,0,0,0,27,88,0,0,0,2
10181,south-view,2014,ballot,,,,,,,,,4
10182,south-view,2014,odds,,,,1,0.522727272727273,,,,5
10183,south-view,2014,taken,120,8,70,26,46,0,0,270,3
10184,south-view,2014,vacancy,0,0,0,36,46,0,0,270,1
10185,south-view,2015,applied,0,0,0,26,107,0,0,0,2
10186,south-view,2015,ballot,,,,,,,,,4
10187,south-view,2015,odds,,,,1,0.523364485981308,,,,5
10188,south-view,2015,taken,124,6,62,22,56,0,0,270,3
10189,south-view,2015,vacancy,0,0,0,39,56,0,0,270,1
10190,south-view,2016,applied,0,0,0,14,135,0,0,0,2
10191,south-view,2016,ballot,,,,,,,,,4
10192,south-view,2016,odds,,,,1,0.525925925925926,,,,5
10193,south-view,2016,taken,104,14,67,14,71,0,0,270,3
10194,south-view,2016,vacancy,0,0,0,43,71,0,0,270,1
10195,south-view,2017,applied,0,0,0,19,135,0,0,0,2
10196,south-view,2017,ballot,,,,,,,,,4
10197,south-view,2017,odds,,,,1,0.42962962962963,,,,5
10198,south-view,2017,taken,104,14,75,19,58,0,0,270,3
10199,south-view,2017,vacancy,0,0,0,39,58,0,0,270,1
10200,south-view,2018,applied,0,0,0,21,115,0,0,0,2
10201,south-view,2018,ballot,,,,,,,,,4
10202,south-view,2018,odds,,,,0.952380952380952,0.173913043478261,,,,5
10203,south-view,2018,taken,127,18,85,20,20,0,0,270,3
10204,south-view,2018,vacancy,0,0,0,20,20,0,0,270,1
10205,south-view,2019,applied,105,21,69,23,154,0,0,0,2
10206,south-view,2019,ballot,,,,,SC<1,,,,4
10207,south-view,2019,odds,,,,,0.337662337662338,,,,5
10208,south-view,2019,taken,105,21,69,23,52,0,0,270,3
