index,school_id,year,phase,applied,vacancy,ballot,odds
3849,chongfu,2015,2A(1),0,0,,
3850,chongfu,2015,2A(2),0,0,,
3851,chongfu,2015,2B,52,56,,1
3852,chongfu,2015,2C,78,63,,0.807692307692308
3853,chongfu,2015,2C(S),0,0,,
3854,chongfu,2015,3,0,0,,
3855,chongfu,2015,Total,0,300,,1
3856,chongfu,2016,1,0,0,,
3857,chongfu,2016,2A(1),0,0,,
3858,chongfu,2016,2A(2),0,0,,
3859,chongfu,2016,2B,49,66,,1
3860,chongfu,2016,2C,111,84,,0.756756756756757
3861,chongfu,2016,2C(S),0,0,,
3862,chongfu,2016,3,0,0,,
3863,chongfu,2016,Total,0,300,,1
3864,chongfu,2017,1,0,0,,
3865,chongfu,2017,2A(1),0,0,,
3866,chongfu,2017,2A(2),0,0,,
3867,chongfu,2017,2B,51,52,,1
3868,chongfu,2017,2C,97,53,,0.54639175257732
3869,chongfu,2017,2C(S),0,0,,
3870,chongfu,2017,3,0,0,,
3871,chongfu,2017,Total,0,300,,1
3872,chongfu,2018,1,0,0,,
3873,chongfu,2018,2A(1),0,0,,
3874,chongfu,2018,2A(2),0,0,,
3875,chongfu,2018,2B,43,36,,0.837209302325581
3876,chongfu,2018,2C,123,37,,0.300813008130081
3877,chongfu,2018,2C(S),0,0,,
3878,chongfu,2018,3,0,0,,
3879,chongfu,2018,Total,0,300,,1
3880,chongfu,2019,1,119,260,,1
3881,chongfu,2019,2A(1),33,141,,1
3882,chongfu,2019,2A(2),57,109,,1
3883,chongfu,2019,2B,55,47,SC>2,0.854545454545454
3884,chongfu,2019,2C,144,51,SC<1,0.354166666666667
3885,chongfu,2019,2C(S),0,0,,
3886,chongfu,2019,3,0,0,,
3887,chongfu,2019,Total,0,300,,1
3888,chongfu,2020,1,128,260,,1
3889,chongfu,2020,2A(1),36,132,,1
3890,chongfu,2020,2A(2),56,96,,1
3891,chongfu,2020,2B,45,40,SC1-2,0.888888888888889
3892,chongfu,2020,2C,133,41,SC<1,0.308270676691729
3893,chongfu,2020,2C(S),0,0,,
3894,chongfu,2020,3,0,0,,
3895,chongfu,2020,Total,0,300,,1
3896,chongfu,2021,1,140,260,,1
3897,chongfu,2021,2A(1),40,120,,1
3898,chongfu,2021,2A(2),53,80,,1
3899,chongfu,2021,2B,52,34,SC<1,0.653846153846154
3900,chongfu,2021,2C,126,33,SC<1,0.261904761904762
3901,chongfu,2021,2C(S),0,0,,
3902,chongfu,2021,3,0,0,,
3903,chongfu,2021,Total,0,300,,1
3904,chongfu,2022,1,139,240,,1
3905,chongfu,2022,2A(1),87,101,,1
3906,chongfu,2022,2A(2),0,0,,
3907,chongfu,2022,2B,51,25,SC<1,0.490196078431372
3908,chongfu,2022,2C,157,49,SC<1,0.312101910828025
3909,chongfu,2022,2C(S),0,0,,
3910,chongfu,2022,3,0,0,,
3911,chongfu,2022,Total,0,300,,1
3912,chongfu,2023,1,122,240,,1
3913,chongfu,2023,2A(1),73,118,,1
3914,chongfu,2023,2A(2),0,0,,
3915,chongfu,2023,2B,53,35,SC<1,0.660377358490566
3916,chongfu,2023,2C,112,72,SC<1,0.642857142857143
3917,chongfu,2023,2C(S),0,0,,
3918,chongfu,2023,3,0,0,,
3919,chongfu,2023,Total,0,300,,1
3920,chongzheng,2009,1,0,0,,
3921,chongzheng,2009,2A(1),0,0,,
3922,chongzheng,2009,2A(2),0,0,,
3923,chongzheng,2009,2B,5,34,,1
3924,chongzheng,2009,2C,91,65,,0.714285714285714
3925,chongzheng,2009,2C(S),0,0,,
3926,chongzheng,2009,3,0,0,,
3927,chongzheng,2009,Total,0,180,,1
3928,chongzheng,2010,1,0,0,,
3929,chongzheng,2010,2A(1),0,0,,
3930,chongzheng,2010,2A(2),0,0,,
3931,chongzheng,2010,2B,6,35,,1
3932,chongzheng,2010,2C,91,64,,0.703296703296703
3933,chongzheng,2010,2C(S),0,0,,
3934,chongzheng,2010,3,0,0,,
3935,chongzheng,2010,Total,0,180,,1
3936,chongzheng,2011,1,0,0,,
3937,chongzheng,2011,2A(1),0,0,,
3938,chongzheng,2011,2A(2),0,0,,
3939,chongzheng,2011,2B,11,36,,1
3940,chongzheng,2011,2C,108,62,,0.574074074074074
3941,chongzheng,2011,2C(S),0,0,,
3942,chongzheng,2011,3,0,0,,
3943,chongzheng,2011,Total,0,180,,1
3944,chongzheng,2012,1,0,0,,
3945,chongzheng,2012,2A(1),0,0,,
3946,chongzheng,2012,2A(2),0,0,,
3947,chongzheng,2012,2B,16,40,,1
3948,chongzheng,2012,2C,86,63,,0.732558139534884
3949,chongzheng,2012,2C(S),0,0,,
3950,chongzheng,2012,3,0,0,,
3951,chongzheng,2012,Total,0,180,,1
3952,chongzheng,2013,1,0,0,,
3953,chongzheng,2013,2A(1),0,0,,
3954,chongzheng,2013,2A(2),0,0,,
3955,chongzheng,2013,2B,20,38,,1
3956,chongzheng,2013,2C,71,55,,0.774647887323944
3957,chongzheng,2013,2C(S),0,0,,
3958,chongzheng,2013,3,0,0,,
3959,chongzheng,2013,Total,0,180,,1
3960,chongzheng,2014,1,0,0,,
3961,chongzheng,2014,2A(1),0,0,,
3962,chongzheng,2014,2A(2),0,0,,
3963,chongzheng,2014,2B,14,36,,1
3964,chongzheng,2014,2C,66,58,,0.878787878787879
3965,chongzheng,2014,2C(S),0,0,,
3966,chongzheng,2014,3,0,0,,
3967,chongzheng,2014,Total,0,180,,1
3968,chongzheng,2015,1,0,0,,
3969,chongzheng,2015,2A(1),0,0,,
3970,chongzheng,2015,2A(2),0,0,,
3971,chongzheng,2015,2B,15,37,,1
3972,chongzheng,2015,2C,61,58,,0.950819672131148
3973,chongzheng,2015,2C(S),0,0,,
3974,chongzheng,2015,3,0,0,,
3975,chongzheng,2015,Total,0,180,,1
3976,chongzheng,2016,1,0,0,,
3977,chongzheng,2016,2A(1),0,0,,
3978,chongzheng,2016,2A(2),0,0,,
3979,chongzheng,2016,2B,18,41,,1
3980,chongzheng,2016,2C,73,64,,0.876712328767123
3981,chongzheng,2016,2C(S),0,0,,
3982,chongzheng,2016,3,0,0,,
3983,chongzheng,2016,Total,0,180,,1
3984,chongzheng,2017,1,0,0,,
3985,chongzheng,2017,2A(1),0,0,,
3986,chongzheng,2017,2A(2),0,0,,
3987,chongzheng,2017,2B,11,42,,1
3988,chongzheng,2017,2C,84,72,,0.857142857142857
3989,chongzheng,2017,2C(S),0,0,,
3990,chongzheng,2017,3,0,0,,
3991,chongzheng,2017,Total,0,180,,1
3992,chongzheng,2018,1,0,0,,
3993,chongzheng,2018,2A(1),0,0,,
3994,chongzheng,2018,2A(2),0,0,,
3995,chongzheng,2018,2B,19,32,,1
3996,chongzheng,2018,2C,64,47,,0.734375
3997,chongzheng,2018,2C(S),0,0,,
3998,chongzheng,2018,3,0,0,,
3999,chongzheng,2018,Total,0,180,,1
4000,chongzheng,2019,1,69,140,,1
4001,chongzheng,2019,2A(1),0,71,,1
4002,chongzheng,2019,2A(2),27,71,,1
4003,chongzheng,2019,2B,18,42,,1
4004,chongzheng,2019,2C,79,69,SC1-2,0.873417721518987
4005,chongzheng,2019,2C(S),0,0,,
4006,chongzheng,2019,3,0,0,,
4007,chongzheng,2019,Total,0,180,,1
4008,chongzheng,2020,1,78,140,,1
4009,chongzheng,2020,2A(1),0,62,,1
4010,chongzheng,2020,2A(2),49,62,,1
4011,chongzheng,2020,2B,23,27,,1
4012,chongzheng,2020,2C,52,33,SC<1,0.634615384615385
4013,chongzheng,2020,2C(S),0,0,,
4014,chongzheng,2020,3,0,0,,
4015,chongzheng,2020,Total,0,180,,1
4016,chongzheng,2021,1,87,140,,1
4017,chongzheng,2021,2A(1),0,53,,1
4018,chongzheng,2021,2A(2),50,53,,1
4019,chongzheng,2021,2B,15,23,,1
4020,chongzheng,2021,2C,65,30,SC<1,0.461538461538462
4021,chongzheng,2021,2C(S),0,0,,
4022,chongzheng,2021,3,0,0,,
4023,chongzheng,2021,Total,0,180,,1
4024,chongzheng,2022,1,89,120,,1
4025,chongzheng,2022,2A(1),39,32,SC>2,0.82051282051282
4026,chongzheng,2022,2A(2),0,0,,
4027,chongzheng,2022,2B,7,20,,1
4028,chongzheng,2022,2C,87,54,SC<1,0.620689655172414
4029,chongzheng,2022,2C(S),0,0,,
4030,chongzheng,2022,3,0,0,,
4031,chongzheng,2022,Total,0,180,,1
4032,chongzheng,2023,1,61,120,,1
4033,chongzheng,2023,2A(1),41,60,,1
4034,chongzheng,2023,2A(2),0,0,,
4035,chongzheng,2023,2B,7,26,,1
4036,chongzheng,2023,2C,84,72,SC1-2,0.857142857142857
4037,chongzheng,2023,2C(S),0,0,,
4038,chongzheng,2023,3,0,0,,
4039,chongzheng,2023,Total,0,180,,1
4040,chua-chu-kang,2009,1,0,0,,
4041,chua-chu-kang,2009,2A(1),0,0,,
4042,chua-chu-kang,2009,2A(2),0,0,,
4043,chua-chu-kang,2009,2B,2,64,,1
4044,chua-chu-kang,2009,2C,124,127,,1
4045,chua-chu-kang,2009,2C(S),13,3,,0.230769230769231
4046,chua-chu-kang,2009,3,0,0,,
4047,chua-chu-kang,2009,Total,0,270,,1
4048,chua-chu-kang,2010,1,0,0,,
4049,chua-chu-kang,2010,2A(1),0,0,,
4050,chua-chu-kang,2010,2A(2),0,0,,
4051,chua-chu-kang,2010,2B,1,74,,1
4052,chua-chu-kang,2010,2C,130,148,,1
4053,chua-chu-kang,2010,2C(S),30,20,,0.666666666666667
4054,chua-chu-kang,2010,3,0,0,,
4055,chua-chu-kang,2010,Total,0,270,,1
4056,chua-chu-kang,2011,1,0,0,,
4057,chua-chu-kang,2011,2A(1),0,0,,
4058,chua-chu-kang,2011,2A(2),0,0,,
4059,chua-chu-kang,2011,2B,2,67,,1
4060,chua-chu-kang,2011,2C,138,131,,0.949275362318841
4061,chua-chu-kang,2011,2C(S),0,0,,
4062,chua-chu-kang,2011,3,0,0,,
4063,chua-chu-kang,2011,Total,0,240,,1
4064,chua-chu-kang,2012,1,0,0,,
4065,chua-chu-kang,2012,2A(1),0,0,,
4066,chua-chu-kang,2012,2A(2),0,0,,
4067,chua-chu-kang,2012,2B,5,65,,1
4068,chua-chu-kang,2012,2C,161,124,,0.770186335403727
4069,chua-chu-kang,2012,2C(S),0,0,,
4070,chua-chu-kang,2012,3,0,0,,
4071,chua-chu-kang,2012,Total,0,240,,1
4072,chua-chu-kang,2013,1,0,0,,
4073,chua-chu-kang,2013,2A(1),0,0,,
4074,chua-chu-kang,2013,2A(2),0,0,,
4075,chua-chu-kang,2013,2B,7,67,,1
4076,chua-chu-kang,2013,2C,128,127,,0.9921875
4077,chua-chu-kang,2013,2C(S),0,0,,
4078,chua-chu-kang,2013,3,0,0,,
4079,chua-chu-kang,2013,Total,0,240,,1
4080,chua-chu-kang,2014,1,0,0,,
4081,chua-chu-kang,2014,2A(1),0,0,,
4082,chua-chu-kang,2014,2A(2),0,0,,
4083,chua-chu-kang,2014,2B,7,60,,1
4084,chua-chu-kang,2014,2C,135,113,,0.837037037037037
4085,chua-chu-kang,2014,2C(S),0,0,,
4086,chua-chu-kang,2014,3,0,0,,
4087,chua-chu-kang,2014,Total,0,240,,1
4088,chua-chu-kang,2015,1,0,0,,
4089,chua-chu-kang,2015,2A(1),0,0,,
4090,chua-chu-kang,2015,2A(2),0,0,,
4091,chua-chu-kang,2015,2B,0,69,,1
4092,chua-chu-kang,2015,2C,142,138,,0.971830985915493
4093,chua-chu-kang,2015,2C(S),0,0,,
4094,chua-chu-kang,2015,3,0,0,,
4095,chua-chu-kang,2015,Total,0,240,,1
4096,chua-chu-kang,2016,1,0,0,,
4097,chua-chu-kang,2016,2A(1),0,0,,
4098,chua-chu-kang,2016,2A(2),0,0,,
4099,chua-chu-kang,2016,2B,3,42,,1
4100,chua-chu-kang,2016,2C,128,80,,0.625
4101,chua-chu-kang,2016,2C(S),0,0,,
4102,chua-chu-kang,2016,3,0,0,,
4103,chua-chu-kang,2016,Total,0,210,,1
4104,chua-chu-kang,2017,1,0,0,,
4105,chua-chu-kang,2017,2A(1),0,0,,
4106,chua-chu-kang,2017,2A(2),0,0,,
4107,chua-chu-kang,2017,2B,9,51,,1
4108,chua-chu-kang,2017,2C,129,93,,0.720930232558139
4109,chua-chu-kang,2017,2C(S),0,0,,
4110,chua-chu-kang,2017,3,0,0,,
4111,chua-chu-kang,2017,Total,0,210,,1
4112,chua-chu-kang,2018,1,0,0,,
4113,chua-chu-kang,2018,2A(1),0,0,,
4114,chua-chu-kang,2018,2A(2),0,0,,
4115,chua-chu-kang,2018,2B,14,58,,1
4116,chua-chu-kang,2018,2C,164,103,,0.628048780487805
4117,chua-chu-kang,2018,2C(S),0,0,,
4118,chua-chu-kang,2018,3,0,0,,
4119,chua-chu-kang,2018,Total,0,210,,1
4120,chua-chu-kang,2019,1,90,200,,1
4121,chua-chu-kang,2019,2A(1),0,110,,1
4122,chua-chu-kang,2019,2A(2),14,110,,1
4123,chua-chu-kang,2019,2B,14,68,,1
4124,chua-chu-kang,2019,2C,131,124,SC<1,0.946564885496183
4125,chua-chu-kang,2019,2C(S),0,0,,
4126,chua-chu-kang,2019,3,0,0,,
4127,chua-chu-kang,2019,Total,0,240,,1
4128,chua-chu-kang,2020,1,109,200,,1
4129,chua-chu-kang,2020,2A(1),0,91,,1
4130,chua-chu-kang,2020,2A(2),19,91,,1
4131,chua-chu-kang,2020,2B,14,56,,1
4132,chua-chu-kang,2020,2C,182,98,SC<1,0.538461538461538
4133,chua-chu-kang,2020,2C(S),0,0,,
4134,chua-chu-kang,2020,3,0,0,,
4135,chua-chu-kang,2020,Total,0,240,,1
4136,chua-chu-kang,2021,1,92,200,,1
4137,chua-chu-kang,2021,2A(1),0,108,,1
4138,chua-chu-kang,2021,2A(2),39,109,,1
4139,chua-chu-kang,2021,2B,11,55,,1
4140,chua-chu-kang,2021,2C,159,99,SC<1,0.622641509433962
4141,chua-chu-kang,2021,2C(S),0,0,,
4142,chua-chu-kang,2021,3,0,0,,
4143,chua-chu-kang,2021,Total,0,240,,1
4144,chua-chu-kang,2022,1,114,180,,1
4145,chua-chu-kang,2022,2A(1),31,66,,1
4146,chua-chu-kang,2022,2A(2),0,0,,
4147,chua-chu-kang,2022,2B,25,32,,1
4148,chua-chu-kang,2022,2C,124,70,SC<1,0.564516129032258
4149,chua-chu-kang,2022,2C(S),0,0,,
4150,chua-chu-kang,2022,3,0,0,,
4151,chua-chu-kang,2022,Total,0,240,,1
4152,chua-chu-kang,2023,1,121,180,,1
4153,chua-chu-kang,2023,2A(1),44,59,,1
4154,chua-chu-kang,2023,2A(2),0,0,,
4155,chua-chu-kang,2023,2B,14,25,,1
4156,chua-chu-kang,2023,2C,111,62,SC<1,0.558558558558559
4157,chua-chu-kang,2023,2C(S),0,0,,
4158,chua-chu-kang,2023,3,0,0,,
4159,chua-chu-kang,2023,Total,0,240,,1
4160,clementi,2009,1,0,0,,
4161,clementi,2009,2A(1),0,0,,
4162,clementi,2009,2A(2),0,0,,
4163,clementi,2009,2B,3,61,,1
4164,clementi,2009,2C,136,120,,0.882352941176471
4165,clementi,2009,2C(S),0,0,,
4166,clementi,2009,3,0,0,,
4167,clementi,2009,Total,0,240,,1
4168,clementi,2010,1,0,0,,
4169,clementi,2010,2A(1),0,0,,
4170,clementi,2010,2A(2),0,0,,
4171,clementi,2010,2B,5,51,,1
4172,clementi,2010,2C,124,97,,0.782258064516129
4173,clementi,2010,2C(S),0,0,,
4174,clementi,2010,3,0,0,,
4175,clementi,2010,Total,0,240,,1
4176,clementi,2011,1,0,0,,
4177,clementi,2011,2A(1),0,0,,
4178,clementi,2011,2A(2),0,0,,
4179,clementi,2011,2B,7,72,,1
4180,clementi,2011,2C,138,138,,1
4181,clementi,2011,2C(S),0,0,,
4182,clementi,2011,3,0,0,,
4183,clementi,2011,Total,0,240,,1
4184,clementi,2012,1,0,0,,
4185,clementi,2012,2A(1),0,0,,
4186,clementi,2012,2A(2),0,0,,
4187,clementi,2012,2B,6,67,,1
4188,clementi,2012,2C,129,129,,1
4189,clementi,2012,2C(S),4,3,,0.75
4190,clementi,2012,3,0,0,,
4191,clementi,2012,Total,0,240,,1
4192,clementi,2013,1,0,0,,
4193,clementi,2013,2A(1),0,0,,
4194,clementi,2013,2A(2),0,0,,
4195,clementi,2013,2B,7,88,,1
4196,clementi,2013,2C,133,168,,1
4197,clementi,2013,2C(S),39,35,,0.897435897435897
4198,clementi,2013,3,0,0,,
4199,clementi,2013,Total,0,270,,1
4200,clementi,2014,1,0,0,,
4201,clementi,2014,2A(1),0,0,,
4202,clementi,2014,2A(2),0,0,,
4203,clementi,2014,2B,2,66,,1
4204,clementi,2014,2C,133,130,,0.977443609022556
4205,clementi,2014,2C(S),0,0,,
4206,clementi,2014,3,0,0,,
4207,clementi,2014,Total,0,240,,1
4208,clementi,2015,1,0,0,,
4209,clementi,2015,2A(1),0,0,,
4210,clementi,2015,2A(2),0,0,,
4211,clementi,2015,2B,6,66,,1
4212,clementi,2015,2C,108,127,,1
4213,clementi,2015,2C(S),24,19,,0.791666666666667
4214,clementi,2015,3,0,0,,
4215,clementi,2015,Total,0,240,,1
4216,clementi,2016,1,0,0,,
4217,clementi,2016,2A(1),0,0,,
4218,clementi,2016,2A(2),0,0,,
4219,clementi,2016,2B,3,69,,1
4220,clementi,2016,2C,84,137,,1
4221,clementi,2016,2C(S),42,53,,1
4222,clementi,2016,3,0,11,,1
4223,clementi,2016,Total,0,240,,1
4224,clementi,2017,1,0,0,,
4225,clementi,2017,2A(1),0,0,,
4226,clementi,2017,2A(2),0,0,,
4227,clementi,2017,2B,1,66,,1
4228,clementi,2017,2C,84,133,,1
4229,clementi,2017,2C(S),51,49,,0.96078431372549
4230,clementi,2017,3,0,0,,
4231,clementi,2017,Total,0,240,,1
4232,clementi,2018,1,0,0,,
4233,clementi,2018,2A(1),0,0,,
4234,clementi,2018,2A(2),0,0,,
4235,clementi,2018,2B,5,54,,1
4236,clementi,2018,2C,108,107,,0.990740740740741
4237,clementi,2018,2C(S),0,0,,
4238,clementi,2018,3,0,0,,
4239,clementi,2018,Total,0,240,,1
4240,clementi,2019,1,76,200,,1
4241,clementi,2019,2A(1),0,124,,1
4242,clementi,2019,2A(2),14,124,,1
4243,clementi,2019,2B,2,75,,1
4244,clementi,2019,2C,104,151,,1
4245,clementi,2019,2C(S),57,47,SC<1,0.824561403508772
4246,clementi,2019,3,0,0,,
4247,clementi,2019,Total,0,240,,1
4248,clementi,2020,1,76,200,,1
4249,clementi,2020,2A(1),0,124,,1
4250,clementi,2020,2A(2),14,124,,1
4251,clementi,2020,2B,5,75,,1
4252,clementi,2020,2C,122,145,,1
4253,clementi,2020,2C(S),65,23,SC<1,0.353846153846154
4254,clementi,2020,3,0,0,,
4255,clementi,2020,Total,0,240,,1
4256,clementi,2021,1,94,240,,1
4257,clementi,2021,2A(1),0,146,,1
4258,clementi,2021,2A(2),27,146,,1
4259,clementi,2021,2B,4,80,,1
4260,clementi,2021,2C,100,159,,1
4261,clementi,2021,2C(S),90,60,SC<1#,0.666666666666667
4262,clementi,2021,3,0,0,,
4263,clementi,2021,Total,0,280,,1
4264,clementi,2022,1,82,220,,1
4265,clementi,2022,2A(1),17,138,,1
4266,clementi,2022,2A(2),0,0,,
4267,clementi,2022,2B,0,60,,1
4268,clementi,2022,2C,71,183,,1
4269,clementi,2022,2C(S),125,112,SC>2,0.896
4270,clementi,2022,3,0,0,,
4271,clementi,2022,Total,0,280,,1
4272,clementi,2023,1,55,220,,1
4273,clementi,2023,2A(1),13,165,,1
4274,clementi,2023,2A(2),0,0,,
4275,clementi,2023,2B,0,71,,1
4276,clementi,2023,2C,51,214,,1
4277,clementi,2023,2C(S),103,163,,1
4278,clementi,2023,3,0,60,,1
4279,clementi,2023,Total,0,280,,1
4280,compassvale,2009,1,0,0,,
4281,compassvale,2009,2A(1),0,0,,
4282,compassvale,2009,2A(2),0,0,,
4283,compassvale,2009,2B,10,47,,1
4284,compassvale,2009,2C,123,84,,0.682926829268293
4285,compassvale,2009,2C(S),0,0,,
4286,compassvale,2009,3,0,0,,
4287,compassvale,2009,Total,0,210,,1
4288,compassvale,2010,1,0,0,,
4289,compassvale,2010,2A(1),0,0,,
4290,compassvale,2010,2A(2),0,0,,
4291,compassvale,2010,2B,9,50,,1
4292,compassvale,2010,2C,131,90,,0.687022900763359
4293,compassvale,2010,2C(S),0,0,,
4294,compassvale,2010,3,0,0,,
4295,compassvale,2010,Total,0,210,,1
4296,compassvale,2011,1,0,0,,
4297,compassvale,2011,2A(1),0,0,,
4298,compassvale,2011,2A(2),0,0,,
4299,compassvale,2011,2B,35,78,,1
4300,compassvale,2011,2C,134,121,,0.902985074626866
4301,compassvale,2011,2C(S),0,0,,
4302,compassvale,2011,3,0,0,,
4303,compassvale,2011,Total,0,240,,1
4304,compassvale,2012,1,0,0,,
4305,compassvale,2012,2A(1),0,0,,
4306,compassvale,2012,2A(2),0,0,,
4307,compassvale,2012,2B,40,75,,1
4308,compassvale,2012,2C,150,110,,0.733333333333333
4309,compassvale,2012,2C(S),0,0,,
4310,compassvale,2012,3,0,0,,
4311,compassvale,2012,Total,0,240,,1
4312,compassvale,2013,1,0,0,,
4313,compassvale,2013,2A(1),0,0,,
4314,compassvale,2013,2A(2),0,0,,
4315,compassvale,2013,2B,33,67,,1
4316,compassvale,2013,2C,142,100,,0.704225352112676
4317,compassvale,2013,2C(S),0,0,,
4318,compassvale,2013,3,0,0,,
4319,compassvale,2013,Total,0,240,,1
4320,compassvale,2014,1,0,0,,
4321,compassvale,2014,2A(1),0,0,,
4322,compassvale,2014,2A(2),0,0,,
4323,compassvale,2014,2B,36,67,,1
4324,compassvale,2014,2C,137,97,,0.708029197080292
4325,compassvale,2014,2C(S),0,0,,
4326,compassvale,2014,3,0,0,,
4327,compassvale,2014,Total,0,240,,1
4328,compassvale,2015,1,0,0,,
4329,compassvale,2015,2A(1),0,0,,
4330,compassvale,2015,2A(2),0,0,,
4331,compassvale,2015,2B,33,71,,1
4332,compassvale,2015,2C,125,110,,0.88
4333,compassvale,2015,2C(S),0,0,,
4334,compassvale,2015,3,0,0,,
4335,compassvale,2015,Total,0,240,,1
4336,compassvale,2016,1,0,0,,
4337,compassvale,2016,2A(1),0,0,,
4338,compassvale,2016,2A(2),0,0,,
4339,compassvale,2016,2B,21,70,,1
4340,compassvale,2016,2C,142,121,,0.852112676056338
4341,compassvale,2016,2C(S),0,0,,
4342,compassvale,2016,3,0,0,,
4343,compassvale,2016,Total,0,240,,1
4344,compassvale,2017,1,0,0,,
4345,compassvale,2017,2A(1),0,0,,
4346,compassvale,2017,2A(2),0,0,,
4347,compassvale,2017,2B,16,68,,1
4348,compassvale,2017,2C,139,120,,0.863309352517986
4349,compassvale,2017,2C(S),0,0,,
4350,compassvale,2017,3,0,0,,
4351,compassvale,2017,Total,0,240,,1
4352,compassvale,2018,1,0,0,,
4353,compassvale,2018,2A(1),0,0,,
4354,compassvale,2018,2A(2),0,0,,
4355,compassvale,2018,2B,22,58,,1
4356,compassvale,2018,2C,137,95,,0.693430656934307
4357,compassvale,2018,2C(S),0,0,,
4358,compassvale,2018,3,0,0,,
4359,compassvale,2018,Total,0,240,,1
4360,compassvale,2019,1,79,200,,1
4361,compassvale,2019,2A(1),0,121,,1
4362,compassvale,2019,2A(2),18,121,,1
4363,compassvale,2019,2B,15,72,,1
4364,compassvale,2019,2C,153,130,SC>2,0.849673202614379
4365,compassvale,2019,2C(S),0,0,,
4366,compassvale,2019,3,0,0,,
4367,compassvale,2019,Total,0,240,,1
4368,compassvale,2020,1,91,200,,1
4369,compassvale,2020,2A(1),0,109,,1
4370,compassvale,2020,2A(2),12,110,,1
4371,compassvale,2020,2B,20,69,,1
4372,compassvale,2020,2C,130,118,SC<1,0.907692307692308
4373,compassvale,2020,2C(S),0,0,,
4374,compassvale,2020,3,0,0,,
4375,compassvale,2020,Total,0,240,,1
4376,compassvale,2021,1,91,200,,1
4377,compassvale,2021,2A(1),0,109,,1
4378,compassvale,2021,2A(2),13,109,,1
4379,compassvale,2021,2B,22,68,,1
4380,compassvale,2021,2C,143,116,SC1-2,0.811188811188811
4381,compassvale,2021,2C(S),0,0,,
4382,compassvale,2021,3,0,0,,
4383,compassvale,2021,Total,0,240,,1
4384,compassvale,2022,1,98,180,,1
4385,compassvale,2022,2A(1),12,82,,1
4386,compassvale,2022,2A(2),0,0,,
4387,compassvale,2022,2B,17,44,,1
4388,compassvale,2022,2C,140,115,SC<1,0.821428571428571
4389,compassvale,2022,2C(S),0,0,,
4390,compassvale,2022,3,0,0,,
4391,compassvale,2022,Total,0,240,,1
4392,compassvale,2023,1,107,180,,1
4393,compassvale,2023,2A(1),14,73,,1
4394,compassvale,2023,2A(2),0,0,,
4395,compassvale,2023,2B,18,40,,1
4396,compassvale,2023,2C,133,101,SC<1,0.759398496240602
4397,compassvale,2023,2C(S),0,0,,
4398,compassvale,2023,3,0,0,,
4399,compassvale,2023,Total,0,240,,1
4400,concord,2009,1,0,0,,
4401,concord,2009,2A(1),0,0,,
4402,concord,2009,2A(2),0,0,,
4403,concord,2009,2B,2,49,,1
4404,concord,2009,2C,89,95,,1
4405,concord,2009,2C(S),16,6,,0.375
4406,concord,2009,3,0,0,,
4407,concord,2009,Total,0,210,,1
4408,concord,2010,1,0,0,,
4409,concord,2010,2A(1),0,0,,
4410,concord,2010,2A(2),0,0,,
4411,concord,2010,2B,1,50,,1
4412,concord,2010,2C,78,98,,1
4413,concord,2010,2C(S),30,20,,0.666666666666667
4414,concord,2010,3,0,0,,
4415,concord,2010,Total,0,210,,1
4416,concord,2011,1,0,0,,
4417,concord,2011,2A(1),0,0,,
4418,concord,2011,2A(2),0,0,,
4419,concord,2011,2B,1,58,,1
4420,concord,2011,2C,87,115,,1
4421,concord,2011,2C(S),44,28,,0.636363636363636
4422,concord,2011,3,0,0,,
4423,concord,2011,Total,0,210,,1
4424,concord,2012,1,0,0,,
4425,concord,2012,2A(1),0,0,,
4426,concord,2012,2A(2),0,0,,
4427,concord,2012,2B,0,51,,1
4428,concord,2012,2C,85,102,,1
4429,concord,2012,2C(S),23,21,,0.91304347826087
4430,concord,2012,3,0,0,,
4431,concord,2012,Total,0,210,,1
4432,concord,2013,1,0,0,,
4433,concord,2013,2A(1),0,0,,
4434,concord,2013,2A(2),0,0,,
4435,concord,2013,2B,4,55,,1
4436,concord,2013,2C,98,105,,1
4437,concord,2013,2C(S),9,8,,0.888888888888889
4438,concord,2013,3,0,0,,
4439,concord,2013,Total,0,210,,1
4440,concord,2014,1,0,0,,
4441,concord,2014,2A(1),0,0,,
4442,concord,2014,2A(2),0,0,,
4443,concord,2014,2B,4,60,,1
4444,concord,2014,2C,109,116,,1
4445,concord,2014,2C(S),10,7,,0.7
4446,concord,2014,3,0,0,,
4447,concord,2014,Total,0,210,,1
4448,concord,2015,1,0,0,,
4449,concord,2015,2A(1),0,0,,
4450,concord,2015,2A(2),0,0,,
4451,concord,2015,2B,0,63,,1
4452,concord,2015,2C,100,126,,1
4453,concord,2015,2C(S),27,26,,0.962962962962963
4454,concord,2015,3,0,0,,
4455,concord,2015,Total,0,210,,1
4456,concord,2016,1,0,0,,
4457,concord,2016,2A(1),0,0,,
4458,concord,2016,2A(2),0,0,,
4459,concord,2016,2B,0,70,,1
4460,concord,2016,2C,94,140,,1
4461,concord,2016,2C(S),59,46,,0.779661016949153
4462,concord,2016,3,0,0,,
4463,concord,2016,Total,0,210,,1
4464,concord,2017,1,0,0,,
4465,concord,2017,2A(1),0,0,,
4466,concord,2017,2A(2),0,0,,
4467,concord,2017,2B,3,44,,1
4468,concord,2017,2C,97,86,,0.88659793814433
